,REF,Company (Manufacturer),Company Location,Review Date,Country of Bean Origin,Specific Bean Origin or Bar Name,Cocoa Percent,Ingredients,Most Memorable Characteristics,Rating,num_ingr,B,S,C,L,V,Sa,S*,Lon,Lat
127,1598,Arete,U.S.A.,2015,Nicaragua,Chuno,0.7,"2- B,S","creamy,sticky, peanut butter",4.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-85.2936911,12.6090157
128,1602,Arete,U.S.A.,2015,Brazil,Fazenda Camboa,0.75,"2- B,S","floral, chemical off",2.75,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-53.2,-10.3333333
129,1602,Arete,U.S.A.,2015,Guatemala,Guatemala,0.7,"2- B,S","strawberry, butterscotch, off",3.25,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-90.345759,15.5855545
130,1602,Arete,U.S.A.,2015,Ecuador,Camino Verde,0.75,"3- B,S,C","intense, floral, bourbon",3.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-79.3666965,-1.3397668
131,1724,Arete,U.S.A.,2016,Trinidad,San Juan,0.7,"2- B,S","delicate, simple",3.5,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-61.26130538878063,10.443024300000001
132,1724,Arete,U.S.A.,2016,Tanzania,Kokoa Kamili,0.7,"2- B,S","appealing smoke, woody",3.75,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,35.7878438,-6.5247123
133,1900,Arete,U.S.A.,2016,Vietnam,Tien Giang,0.73,"3- B,S,C","cashew, roasty, chunky melt",3.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,108.4265113,13.2904027
134,1904,Arete,U.S.A.,2016,Ecuador,Hacienda Victoria,0.7,"3- B,S,C","sticky, floral, roasty",3.25,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-79.3666965,-1.3397668
135,1904,Arete,U.S.A.,2016,Ecuador,Costa Esmeraldas,0.7,"3- B,S,C","chewy, mild floral",3.25,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-79.3666965,-1.3397668
136,1904,Arete,U.S.A.,2016,Guatemala,Lachua,0.7,"2- B,S","subtle, mysterious",3.5,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-90.345759,15.5855545
137,1904,Arete,U.S.A.,2016,Nicaragua,Rugoso,0.7,"3- B,S,C","muddy, rich cocoa, raspberry",3.75,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-85.2936911,12.6090157
138,1908,Arete,U.S.A.,2016,Honduras,"La Masica, FHIA",0.7,"2- B,S","nutty, green",3.5,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-86.0755145,15.2572432
139,1908,Arete,U.S.A.,2016,Costa Rica,"Coto Brus, Terciopelo",0.7,"2- B,S","balanced, cherry, choco",4.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-84.0739102,10.2735633
140,1924,Arete,U.S.A.,2016,Peru,Phantom,0.7,"2- B,S","creamy, complex, balanced",4.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-75.0458515,-6.8699697
141,1928,Arete,U.S.A.,2016,Fiji,Matasawalevu,0.7,"2- B,S","smoke, hammy, cocoa base",3.25,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,179.0122737,-18.1239696
142,1928,Arete,U.S.A.,2016,Vietnam,Lam Dong,0.73,"2- B,S","earthy, nutty, cardboard",3.25,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,108.4265113,13.2904027
143,1928,Arete,U.S.A.,2016,Dominican Republic,Elvesia,0.7,"2- B,S","dark berry, chocolatey",3.75,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-70.3028026,19.0974031
144,2020,Arete,U.S.A.,2017,India,Anamalai,0.7,"2- B,S","slight roasty, basic cocoa",3.5,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,78.6677428,22.3511148
145,2020,Arete,U.S.A.,2017,Madagascar,Sambirano Valley,0.7,"3- B,S,C",sour fruit,3.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,46.4416422,-18.9249604
146,2020,Arete,U.S.A.,2017,Vietnam,Ben Tre,0.73,"3- B,S,C","rich cocoa, mild roasty",3.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,108.4265113,13.2904027
147,2024,Arete,U.S.A.,2017,Bolivia,Beniano,0.7,"2- B,S","creamy, bright fruit",4.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-64.9912286,-17.0568696
148,2028,Arete,U.S.A.,2017,Peru,Ucayali,0.7,"3- B,S,C","dried fruit, fig, anise",3.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-75.0458515,-6.8699697
149,2028,Arete,U.S.A.,2017,Haiti,Pisa,0.7,"2- B,S","long lasting, cocoa",4.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-72.3570972,19.1399952
150,2068,Arete,U.S.A.,2018,Trinidad,Ramnath E.,0.7,"2- B,S","nuts, dried fruit, short",3.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-61.26130538878063,10.443024300000001
151,2254,Arete,U.S.A.,2018,Colombia,Tumaco,0.7,"2- B,S","smooth, nutty, cocoa",4.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-72.9088133,4.099917
152,2330,Arete,U.S.A.,2019,India,Jangareddygudem,0.7,"3- B,S,C","herbs, mushroom, acidic",3.25,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,78.6677428,22.3511148
153,2450,Arete,U.S.A.,2019,India,Idukki,0.7,"3- B,S,C","burn butterscotch, rubbery",3.0,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,78.6677428,22.3511148
154,2162,Argencove,Nicaragua,2018,Nicaragua,Masaya,0.7,"2- B,S","melon, late hammy",3.25,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-85.2936911,12.6090157
155,2162,Argencove,Nicaragua,2018,Nicaragua,Mombacho,0.7,"2- B,S","smooth, vegetal",3.5,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-85.2936911,12.6090157
156,2162,Argencove,Nicaragua,2018,Nicaragua,Cocibolca,0.7,"2- B,S","roasty, rich cocoa",3.5,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-85.2936911,12.6090157
157,2166,Argencove,Nicaragua,2018,Nicaragua,Apoyo,0.7,"2- B,S","cocoa, earthy, hammy",3.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-85.2936911,12.6090157
158,300,Artisan du Chocolat,U.K.,2008,Congo,Congo,0.72,"3- B,S,C","spicy, minty, vegetal",3.75,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,23.8222636,-2.9814344
159,355,Artisan du Chocolat,U.K.,2009,Venezuela,"Ocumare, Venezuela",0.75,"3- B,S,C","oily, nutty, burnt, sour",2.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-66.1109318,8.0018709
160,355,Artisan du Chocolat,U.K.,2009,Indonesia,Java,0.72,"3- B,S,C","gritty, very smokey, sour",2.75,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,117.8902853,-2.4833826
161,363,Artisan du Chocolat,U.K.,2009,Brazil,Brazil Rio Doce,0.72,"3- B,S,C","cocoa, dominate off note",1.75,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-53.2,-10.3333333
162,363,Artisan du Chocolat,U.K.,2009,Madagascar,Madagascar,0.8,"3- B,S,C","sl. bitter, cherry, rich",3.0,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,46.4416422,-18.9249604
163,363,Artisan du Chocolat,U.K.,2009,Peru,Peru,0.75,"3- B,S,C","spicey, mild metallic",3.0,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-75.0458515,-6.8699697
164,363,Artisan du Chocolat,U.K.,2009,Dominican Republic,Dominican Republic,0.72,"3- B,S,C","spice, cocoa, short",3.25,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-70.3028026,19.0974031
165,531,Artisan du Chocolat,U.K.,2010,Jamaica,Jamaica,0.72,"3- B,S,C","grassy, black licorice, mint",3.75,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-77.3947693,18.1850507
166,600,Artisan du Chocolat,U.K.,2010,Costa Rica,Costa Rica,0.72,"3- B,S,C","chewy, grassy, nutty",3.25,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-84.0739102,10.2735633
167,600,Artisan du Chocolat,U.K.,2010,Vietnam,Ba Ria Vung Tau Province,0.72,"3- B,S,C","unrefined, distinct spicey",3.25,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,108.4265113,13.2904027
168,600,Artisan du Chocolat,U.K.,2010,Indonesia,Bali,0.72,"3- B,S,C",black pepper and banana,3.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,117.8902853,-2.4833826
169,729,Artisan du Chocolat,U.K.,2011,Haiti,Haiti,0.72,"3- B,S,C","nuts, butterscotch, brownie",4.0,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-72.3570972,19.1399952
170,745,Artisan du Chocolat,U.K.,2011,Panama,Panama,0.72,"3- B,S,C","blackpepper,chemical,rubber",2.75,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-81.1308434,8.559559
171,947,Artisan du Chocolat,U.K.,2012,Colombia,"Colombia, Casa Luker",0.72,"3- B,S,C","marshmallow, roasty, nutty",3.75,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-72.9088133,4.099917
172,1193,Artisan du Chocolat,U.K.,2013,Trinidad,"Trinidad, Heritage, Limited ed.",0.72,"3- B,S,C","gritty, nutty",3.25,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-61.26130538878063,10.443024300000001
173,1181,Artisan du Chocolat (Casa Luker),U.K.,2013,Colombia,"Orinoqua Region, Arauca",0.72,"4- B,S,C,L","creamy, marshmallow, off",2.75,4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-72.9088133,4.099917
174,2562,Aruntam,Italy,2021,India,"Idukki Kerala, lot IN728221",0.72,"4- B,S,C,L","cinamon, nutmeg, fatty",3.25,4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,78.6677428,22.3511148
175,2562,Aruntam,Italy,2021,Madagascar,"Bejofo E., Akesson, lot MA72820",0.72,"4- B,S,C,L","strawberry, sour",3.25,4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,46.4416422,-18.9249604
176,2566,Aruntam,Italy,2021,Tanzania,"Kokoa Kamili, lot TZ72199",0.72,"4- B,S,C,L","caramel, sour milk",3.5,4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,35.7878438,-6.5247123
177,141,Askinosie,U.S.A.,2007,Mexico,Xoconusco,0.75,"2- B,S","leather, black licorice, off",2.5,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-102.0077097,23.6585116
178,175,Askinosie,U.S.A.,2007,Ecuador,San Jose del Tambo,0.7,"2- B,S","smooth, astringent, cocoa",3.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-79.3666965,-1.3397668
179,331,Askinosie,U.S.A.,2009,Philippines,Davao,0.77,"2- B,S","strawberries, mild tart, roasty",3.75,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,122.7312101,12.7503486
180,647,Askinosie,U.S.A.,2011,Tanzania,"Tenende, Uwate",0.72,"2- B,S","creamy, woody, cocoa",3.75,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,35.7878438,-6.5247123
181,661,Askinosie,U.S.A.,2011,Honduras,Cortes,0.7,"2- B,S","grapes, woody, roasty",3.75,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-86.0755145,15.2572432
182,1780,Askinosie,U.S.A.,2016,Tanzania,Mababa,0.68,"3- B,S,C","creamy, rich, blueberry",3.75,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,35.7878438,-6.5247123
183,2434,Atypic,Australia,2019,Solomon Islands,Solomon Islands,0.7,"4- B,S,C,L","off aroma,vegetal,honey,sandy",3.0,4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,159.1070693851845,-8.7053941
184,2056,Auro,Philippines,2018,Philippines,Davao,0.77,"4- B,S,V,L","sandy, vanilla",2.75,4,1.0,1.0,0.0,1.0,1.0,0.0,0.0,122.7312101,12.7503486
185,2056,Auro,Philippines,2018,Philippines,"Paquibao E., 2016",0.7,"3- B,S,C","waxy, dried fruit",3.0,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,122.7312101,12.7503486
186,2056,Auro,Philippines,2018,Philippines,South Cotabato,0.7,"3- B,S,C","sandy, roasty, nutty",3.0,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,122.7312101,12.7503486
187,2056,Auro,Philippines,2018,Philippines,"Saloy E., 2016",0.7,"3- B,S,C","long, bright fruit, sweet, sour",3.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,122.7312101,12.7503486
188,2672,Avanaa,Canada,2021,Colombia,Tumaco,0.7,"2- B,S","chemical, spice, earthy",2.5,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-72.9088133,4.099917
189,2672,Avanaa,Canada,2021,Dominican Republic,Zorzal,0.7,"2- B,S","intense, sour tart plum, rubber",3.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-70.3028026,19.0974031
190,995,Bahen & Co.,Australia,2012,Madagascar,Sambirano,0.7,"2- B,S","unrefined, flat, grassy",3.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,46.4416422,-18.9249604
191,999,Bahen & Co.,Australia,2012,Brazil,Bahia,0.7,"2- B,S","chalky, intense, chemical",2.5,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-53.2,-10.3333333
192,999,Bahen & Co.,Australia,2012,Blend,Houseblend,0.7,"2- B,S","chalky, fragrant, then off",2.5,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.1002445,51.5840921
193,1474,Bahen & Co.,Australia,2015,Blend,Houseblend,0.8,"2- B,S","coarse, smokey, metallic",3.25,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.1002445,51.5840921
194,1474,Bahen & Co.,Australia,2015,Papua New Guinea,Papua New Guinea,0.7,"2- B,S","smoke, ham, papaya",3.5,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,144.2489081,-5.6816069
195,2146,Baiani,Brazil,2018,Brazil,"Bahia, Vale Potumujo",0.7,"2- B,S","bland, sugary, large grits",3.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-53.2,-10.3333333
196,1454,Bakau,Peru,2015,Peru,"Bambamarca, 2015",0.7,"3- B,S,C","molasses, caramel, pungent",2.75,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-75.0458515,-6.8699697
197,1454,Bakau,Peru,2015,Peru,"Huallabamba, 2015",0.7,"3- B,S,C","black pepper, cardamom",3.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-75.0458515,-6.8699697
198,2290,Bankston,U.S.A.,2019,Belize,Belize,0.72,"3- B,S,C","gritty, fatty, sour, off",2.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-88.7600927,16.8259793
199,2294,Bankston,U.S.A.,2019,Uganda,Uganda,0.82,"3- B,S,C","bitter, fatty, mild fruit",2.75,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,32.2166578,1.5333554
200,2294,Bankston,U.S.A.,2019,Tanzania,Kokoa Kamili,0.72,"3- B,S,C","base cocoa, mild fruit, roasty",3.25,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,35.7878438,-6.5247123
201,983,Bar Au Chocolat,U.S.A.,2012,Dominican Republic,Duarte Province,0.7,"2- B,S","complex,black pepper,coffee",3.25,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-70.3028026,19.0974031
202,983,Bar Au Chocolat,U.S.A.,2012,Mexico,Chiapas,0.7,"2- B,S","molasses,toffee,coffee grounds",3.5,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-102.0077097,23.6585116
203,983,Bar Au Chocolat,U.S.A.,2012,Madagascar,Sambirano,0.7,"2- B,S","raspberry, mild sour",3.75,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,46.4416422,-18.9249604
204,1295,Bar Au Chocolat,U.S.A.,2014,Peru,Maranon Canyon,0.7,"2- B,S","creamy, rounded, orange",4.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-75.0458515,-6.8699697
205,1554,Bar Au Chocolat,U.S.A.,2015,Brazil,Bahia,0.7,"2- B,S","intense, smokey, dried fruit",3.5,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-53.2,-10.3333333
206,1980,Bar Au Chocolat,U.S.A.,2017,Costa Rica,"Turrialba, Cartago P.",0.72,"2- B,S","slightly dry, cocoa, berry",3.5,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-84.0739102,10.2735633
207,1980,Bar Au Chocolat,U.S.A.,2017,Trinidad,Montserrat Hills,0.8,"2- B,S","intense, tangy, alcohol",3.5,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-61.26130538878063,10.443024300000001
208,955,Baravelli's,Wales,2012,Costa Rica,single estate,0.8,"4- B,S,C,V","gritty, floral, vanilla",2.75,4,1.0,1.0,1.0,0.0,1.0,0.0,0.0,-84.0739102,10.2735633
209,2736,Bare Bones,U.K.,2022,Guatemala,"Rio Dulce, Xoco, batch 632",0.65,"3- B,S,C","sweet, honey, earthy, cocoa",3.25,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-90.345759,15.5855545
210,1840,Batch,U.S.A.,2016,Dominican Republic,"Dominican Republic, Batch 3",0.65,"3- B,S,C","creamy, sweet, fudgey",3.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-70.3028026,19.0974031
211,1868,Batch,U.S.A.,2016,Brazil,Brazil,0.7,"3- B,S,C","strawberry, candy flavor",3.75,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-53.2,-10.3333333
212,1880,Batch,U.S.A.,2016,Ecuador,Ecuador,0.65,"3- B,S,C","sandy, floral, sweet",3.25,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-79.3666965,-1.3397668
213,2374,Bean,U.K.,2019,Peru,Peru,0.7,"4- B,S,C,V","strong vanilla, off notes",2.25,4,1.0,1.0,1.0,0.0,1.0,0.0,0.0,-75.0458515,-6.8699697
214,1948,Beau Cacao,U.K.,2017,Malaysia,"Asajaya E, NW Borneo, b. #132/4500",0.73,"3- B,S,C","caramel, spice, earthy",3.0,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,102.2656823,4.5693754
215,1948,Beau Cacao,U.K.,2017,Malaysia,"Serian E., NW Borneo, b. #134/3800",0.72,"3- B,S,C","smokey, woody, tobacco",3.25,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,102.2656823,4.5693754
216,1784,Beehive,U.S.A.,2016,Brazil,"Brazil, Batch 20316",0.8,"3- B,S,C","intense, bitter, dry",2.75,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-53.2,-10.3333333
217,1784,Beehive,U.S.A.,2016,Dominican Republic,"Dominican Republic, Batch 31616",0.7,"3- B,S,C","sandy, sweet, molasses",2.75,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-70.3028026,19.0974031
218,1784,Beehive,U.S.A.,2016,Ecuador,"Ecuador, Batch 31516",0.7,"3- B,S,C","intense, floral, black pepper",2.75,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-79.3666965,-1.3397668
219,1788,Beehive,U.S.A.,2016,Ecuador,Ecuador,0.9,"3- B,S,C","intense floral, bitter, earthy",2.75,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-79.3666965,-1.3397668
220,586,Belcolade,Belgium,2010,Costa Rica,Costa Rica,0.64,"4- B,S,C,L","pastey, nutty",2.75,4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-84.0739102,10.2735633
221,586,Belcolade,Belgium,2010,Papua New Guinea,Papua New Guinea,0.64,"4- B,S,C,L","intense, smokey",2.75,4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,144.2489081,-5.6816069
222,586,Belcolade,Belgium,2010,Peru,Peru,0.64,"4- B,S,C,L","sticky, moss, nuts",2.75,4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-75.0458515,-6.8699697
223,586,Belcolade,Belgium,2010,Ecuador,Ecuador,0.71,"4- B,S,C,L","dry, cinamon, nutmeg",3.5,4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-79.3666965,-1.3397668
224,1800,Bellflower,U.S.A.,2016,Tanzania,"Kokao Kamili, Kilombero Valley",0.7,"3- B,S,C","sticky, delicate, melon",3.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,35.7878438,-6.5247123
225,1804,Bellflower,U.S.A.,2016,Bolivia,"Alto Beni, Palos Blanco",0.7,"3- B,S,C","oily, complex, pungent",3.25,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-64.9912286,-17.0568696
226,1864,Bellflower,U.S.A.,2016,Dominican Republic,"Oko Caribe, Duarte P.",0.7,"2- B,S","caramel, mild dried fruit",3.5,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-70.3028026,19.0974031
227,2190,Belvie,Vietnam,2018,Vietnam,Lam Dong,0.75,"3- B,S,C","high acidity, nutty, roasty",3.25,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,108.4265113,13.2904027
228,2648,Belvie,Vietnam,2021,Vietnam,"Ben Tre, batch 70301",0.7,"3- B,S,C",dominate cocoa notes,3.75,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,108.4265113,13.2904027
229,1768,Belyzium,Germany,2016,Belize,"Belize south, low fermentation",0.83,"3- B,S,C","unbalanced, tangy, pungent",2.75,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-88.7600927,16.8259793
230,1768,Belyzium,Germany,2016,Belize,Belize south,0.78,"3- B,S,C","sweet, nibby, green",3.0,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-88.7600927,16.8259793
231,1768,Belyzium,Germany,2016,Belize,Belize south,0.83,"3- B,S,C","balanced, complex, berry",3.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-88.7600927,16.8259793
232,2246,Benns,Singapore,2018,Vietnam,Vung Tau,0.72,"4- B,S,C,L","gummy, roasty, fatty",3.0,4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,108.4265113,13.2904027
233,2246,Benns,Singapore,2018,India,"Anamalai, 2018 harvest",0.72,"4- B,S,C,L","gummy, fatty, sour",3.0,4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,78.6677428,22.3511148
234,2246,Benns,Singapore,2018,Malaysia,"Sungai Ruan, Koh Farm",0.72,"4- B,S,C,L","off aroma, smokey, off note",3.0,4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,102.2656823,4.5693754
235,757,Benoit Nihant,Belgium,2011,Indonesia,"Bali, Sukrama Bros. Farm, Melaya, 62hr C",0.72,"3- B,S,C","smokey, raspberries, cocoa",4.0,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,117.8902853,-2.4833826
236,773,Benoit Nihant,Belgium,2011,Madagascar,"Somia Plantation, Sambirano, 70hr C",0.72,"3- B,S,C","intense,red berry,strawberry",3.75,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,46.4416422,-18.9249604
237,1141,Benoit Nihant,Belgium,2013,Cuba,Baracoa,0.74,"3- B,S,C","tobacco, dairy, sour",3.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-80.8328748,23.0131338
238,1141,Benoit Nihant,Belgium,2013,Venezuela,Cuyagua Village,0.74,"3- B,S,C","nutty, roasty, dairy",3.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-66.1109318,8.0018709
239,1141,Benoit Nihant,Belgium,2013,Venezuela,Chuao,0.74,"3- B,S,C","mocha, intense, sweet",3.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-66.1109318,8.0018709
240,1141,Benoit Nihant,Belgium,2013,Ecuador,Rio Peripa H.,0.73,"3- B,S,C",cinamon and nutmeg,4.0,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-79.3666965,-1.3397668
241,2744,Benoit Nihant,Belgium,2022,Ecuador,"Hacienda Victoria, lot 42",0.73,"4- B,S,C,L","floral, melon, spicy",3.5,4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-79.3666965,-1.3397668
242,2744,Benoit Nihant,Belgium,2022,Venezuela,"Finca Orquidea, Porcelana, lot 5",0.74,"4- B,S,C,L","delicate, nutty, caramel, sl. Off",3.0,4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-66.1109318,8.0018709
243,797,Bernachon,France,2012,Blend,Nature,0.55,"5- B,S,C,V,L","sweet, vanilla, cocoa",2.75,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.1002445,51.5840921
244,508,Beschle (Felchlin),Switzerland,2010,Venezuela,"Carenero S., Barlovento, Grand Cru",0.7,"3- B,S,C","creamy, macadamia, pepper",3.25,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-66.1109318,8.0018709
245,508,Beschle (Felchlin),Switzerland,2010,Venezuela,"Porcelana, Premier Cru, Quizas No. 1",0.74,"3- B,S,C","nutty, light toffee, mild musty",3.25,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-66.1109318,8.0018709
246,508,Beschle (Felchlin),Switzerland,2010,Indonesia,"Java, Grand Cru",0.64,"3- B,S,C","ham-like, smokey, banana",3.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,117.8902853,-2.4833826
247,508,Beschle (Felchlin),Switzerland,2010,Venezuela,"Ocumare, Premier Cru, Quizas No. 2",0.72,"3- B,S,C","dark cocoa, spicy pepper",3.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-66.1109318,8.0018709
248,636,Beschle (Felchlin),Switzerland,2011,Madagascar,Madagascar,0.64,"3- B,S,C","chunky, nutty, banana",3.0,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,46.4416422,-18.9249604
249,636,Beschle (Felchlin),Switzerland,2011,Venezuela,Maracaibo,0.88,"3- B,S,C","bitter then nutty rustic, earthy",3.0,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-66.1109318,8.0018709
250,636,Beschle (Felchlin),Switzerland,2011,Venezuela,"Indigena Amazonia, Grand Cru, Quizas",0.72,"3- B,S,C","creamy, banana, rich",3.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-66.1109318,8.0018709
251,636,Beschle (Felchlin),Switzerland,2011,Ecuador,Ecuador,0.72,"3- B,S,C","creamy, nutty, cocoa",4.0,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-79.3666965,-1.3397668
252,1482,Bisou,U.S.A.,2015,Nicaragua,"Nicaragua, American style",0.76,"2- B,S","bitter, molasses, flour",2.5,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-85.2936911,12.6090157
253,1486,Bisou,U.S.A.,2015,Costa Rica,"San Andres, American style",0.76,"2- B,S","molasses, metallic, earthy",2.5,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-84.0739102,10.2735633
254,1486,Bisou,U.S.A.,2015,Costa Rica,"San Andres, silk",0.78,"4- B,S,C,V","sour, tart, molasses",2.5,4,1.0,1.0,1.0,0.0,1.0,0.0,0.0,-84.0739102,10.2735633
255,1486,Bisou,U.S.A.,2015,Belize,Belize,0.86,"4- B,S,C,V","mild bitter, diluted, vanilla",3.25,4,1.0,1.0,1.0,0.0,1.0,0.0,0.0,-88.7600927,16.8259793
